model,reduction_method,percentage,reduction_ratio,representativeness,accuracy,f1,training_time,reduction_time
XGB,PHL_R1_k=3,0.1,0.10001836884643645,14.234719375171395,0.9070877708409842,0.9073087972618145,0.15482544898986816,2.4483532905578613
KNN,PHL_R1_k=3,0.2,0.2000367376928729,14.204229028328127,0.9048843187660668,0.9049895331840373,0.0005424022674560547,2.4485175609588623
RF,PHL_R1_k=3,0.2,0.2000367376928729,14.204229028328127,0.9026808666911494,0.9018153845916803,0.4464902877807617,2.4485175609588623
XGB,PHL_R1_k=3,0.2,0.2000367376928729,14.204229028328127,0.9045170767535806,0.9039547967112503,0.21761608123779297,2.4485175609588623
KNN,PHL_R1_k=3,0.3,0.2998714180749449,14.204229028328127,0.9078222548659567,0.907917257414759,0.0005915164947509766,2.4486753940582275
RF,PHL_R1_k=3,0.3,0.2998714180749449,14.204229028328127,0.8979067205288285,0.8970545052178377,0.6897914409637451,2.4486753940582275
XGB,PHL_R1_k=3,0.3,0.2998714180749449,14.204229028328127,0.901946382666177,0.9018189260246473,0.2616922855377197,2.4486753940582275
KNN,PHL_R1_k=3,0.5,0.5,14.204229028328127,0.910025706940874,0.9101841441057928,0.00067901611328125,2.449110507965088
RF,PHL_R1_k=3,0.5,0.5,14.204229028328127,0.9070877708409842,0.9069892146432477,1.3319692611694336,2.449110507965088
XGB,PHL_R1_k=3,0.5,0.5,14.204229028328127,0.9089239809034153,0.9094084644576791,0.33791184425354004,2.449110507965088
KNN,PHL_R1_k=3,0.75,0.75,12.640035102260251,0.9188395152405435,0.9190646642964824,0.0007874965667724609,2.449526071548462
RF,PHL_R1_k=3,0.75,0.75,12.640035102260251,0.9210429673154609,0.9212807168678573,2.265294075012207,2.449526071548462
XGB,PHL_R1_k=3,0.75,0.75,12.640035102260251,0.9206757253029747,0.9210775397013526,0.44778871536254883,2.449526071548462
KNN,PHL_R1_k=3,0.9,0.9000734753857458,10.841107652867585,0.9192067572530297,0.9194446327102582,0.0008361339569091797,2.449873447418213
RF,PHL_R1_k=3,0.9,0.9000734753857458,10.841107652867585,0.9239809034153507,0.9239297388487017,2.8975155353546143,2.449873447418213
XGB,PHL_R1_k=3,0.9,0.9000734753857458,10.841107652867585,0.9239809034153507,0.9240582812448561,0.49667859077453613,2.449873447418213
